Codice Ripartizione geografica;Codice Regione;Codice Provincia Storico;Codice Provincia Uts;Codice Comune alfanumerico;Codice Comune numerico;Comune;Comune dizione straniera;Sigla automobilistica;Popolazione legale;Anno Censimento;Superficie territoriale Kmq;Anno Superficie territoriale;Popolazione residente;Anno Popolazione residente
3;12;058;258;058098;58098;Sant'Angelo Romano;;RM;4945;2021;21,3566;2025;4982;2023
3;12;058;258;058099;58099;Sant'Oreste;;RM;3504;2021;43,9166;2025;3435;2023
3;12;058;258;058100;58100;San Vito Romano;;RM;3075;2021;12,6619;2025;3035;2023
3;12;058;258;058101;58101;Saracinesco;;RM;166;2021;11,1597;2025;172;2023
3;12;058;258;058102;58102;Segni;;RM;8983;2021;60,8581;2025;8976;2023
3;12;058;258;058103;58103;Subiaco;;RM;8538;2021;63,2314;2025;8524;2023
3;12;058;258;058104;58104;Tivoli;;RM;55176;2021;68,2069;2025;55061;2023
3;12;058;258;058105;58105;Tolfa;;RM;4789;2021;168,2752;2025;4718;2023
3;12;058;258;058106;58106;Torrita Tiberina;;RM;1079;2021;10,7793;2025;1090;2023
3;12;058;258;058107;58107;Trevignano Romano;;RM;5832;2021;38,9953;2025;5807;2023
3;12;058;258;058108;58108;Vallepietra;;RM;248;2021;52,9396;2025;232;2023
3;12;058;258;058109;58109;Vallinfreda;;RM;298;2021;16,7182;2025;272;2023
3;12;058;258;058110;58110;Valmontone;;RM;15698;2021;40,9132;2025;15697;2023
3;12;058;258;058111;58111;Velletri;;RM;52472;2021;118,2664;2025;52862;2023
3;12;058;258;058112;58112;Vicovaro;;RM;3624;2021;35,9435;2025;3533;2023
3;12;058;258;058113;58113;Vivaro Romano;;RM;165;2021;12,5375;2025;152;2023
3;12;058;258;058114;58114;Zagarolo;;RM;18344;2021;28,0274;2025;18645;2023
3;12;058;258;058115;58115;Lariano;;RM;13200;2021;22,4892;2025;13176;2023
3;12;058;258;058116;58116;Ladispoli;;RM;40593;2021;26,1791;2025;40855;2023
3;12;058;258;058117;58117;Ardea;;RM;48864;2021;72,1308;2025;50292;2023
3;12;058;258;058118;58118;Ciampino;;RM;38519;2021;13,0045;2025;38670;2023
3;12;058;258;058119;58119;San Cesareo;;RM;15960;2021;23,6431;2025;16223;2023
3;12;058;258;058120;58120;Fiumicino;;RM;80738;2021;215,0926;2025;82481;2023
3;12;058;258;058122;58122;Fonte Nuova;;RM;32491;2021;19,9273;2025;32719;2023
3;12;059;059;059001;59001;Aprilia;;LT;74119;2021;178,0823;2025;74470;2023
